symbol,date,RSI,EMA_10,EMA_20,SMA_50,returns,volume_change,volatility,momentum,future_return,label
INFY.NS,2025-01-06 00:00:00+05:30,40.6637056529867,1925.8933128319845,1923.6382548177062,1886.5610034179688,-0.00046422922711153447,0.15220320736416504,0.01489717821584388,15.699951171875,0.006089247865824639,WATCH
INFY.NS,2025-01-07 00:00:00+05:30,40.03485291474384,1926.794524241794,1924.3250853670615,1887.9110034179687,-0.0036122507357069233,-0.40053176796447665,0.01496484642560819,6.5499267578125,-0.0012429885513679986,WATCH
INFY.NS,2025-01-08 00:00:00+05:30,39.96947444296448,1927.9500697276608,1925.1655557524903,1889.3330029296876,0.0011912105327742673,0.2764294389163535,0.014673574233194776,24.0999755859375,-0.06088512104892758,SELL
INFY.NS,2025-01-09 00:00:00+05:30,43.1904078714085,1926.0137022913816,1924.4164598549319,1890.3720043945314,-0.008199040625800125,0.2465232896452969,0.014976761097825758,9.9000244140625,-0.054242944427798846,SELL
INFY.NS,2025-01-10 00:00:00+05:30,59.41966790499457,1933.4566566332894,1928.4672685517837,1892.9250024414061,0.025895739362285397,0.17610440794421245,0.01698141255103031,50.199951171875,-0.08452172354510144,SELL
INFY.NS,2025-01-13 00:00:00+05:30,57.8826783984206,1938.6827101857593,1931.6799049917925,1896.127001953125,-0.002414906387002924,-0.27781325989219985,0.016836875943222935,56.199951171875,-0.053893590169973984,SELL
INFY.NS,2025-01-14 00:00:00+05:30,56.26769601358422,1938.9313172116438,1932.4770615476336,1899.7830029296874,-0.011288300323583966,-0.002065762578237096,0.016592603991372055,60.050048828125,-0.03845266656976799,SELL
INFY.NS,2025-01-15 00:00:00+05:30,58.276207720111756,1940.8801730666287,1934.112581820627,1903.55900390625,0.004948313365284784,-0.48457260000669866,0.016585023398162497,67.1500244140625,-0.03805815008490419,SELL
INFY.NS,2025-01-16 00:00:00+05:30,52.190183000454276,1938.620132722128,1933.573283663603,1906.8550024414062,-0.010873784000571485,1.5234409411815149,0.011067538297714178,-29.4000244140625,-0.05519974791525587,SELL
INFY.NS,2025-01-17 00:00:00+05:30,37.74196768101679,1916.2255542584453,1922.3234424739146,1908.0800024414064,-0.058596283471776145,1.1782413113342276,0.021239051429245582,-123.300048828125,0.007876862052239062,WATCH
INFY.NS,2025-01-20 00:00:00+05:30,40.347322966123436,1897.511825998387,1911.9402621266966,1907.8720043945314,-0.0011842256198593137,-0.7359522601923357,0.02121812456316592,-124.5499267578125,0.03747308737778327,BUY
